,id,language
65474,33358579,French
65475,33280248,French
65476,25245747,French
65477,25176060,English
65478,25018142,French
65479,25013735,English
65480,20940610,French
65481,20702595,English
65482,20492231,English
65483,20291987,English
65484,20080266,French
65485,20060027,English
65486,19902952,French
65487,19828998,French
65488,19766978,French
65489,19712200,French
65490,19456663,English
65491,19436656,French
65492,19421486,French
65493,19280804,English
65494,19255948,French
65495,19230958,English
65496,19181698,French
65497,18710536,English
65498,18628077,French
65499,18461526,French
65500,18346045,English
65501,18321850,French
65502,18149244,French
65503,35665660,English
65504,35573105,English
65505,35570479,French
65506,35557017,French
65507,35540875,English
65508,35517062,French
65509,35512029,English
65510,3543229,French
65511,3521177,French
65512,3519934,French
65513,3097101,English
65514,27008986,French
65515,26939287,English
65516,26935911,English
65517,33161109,English
65518,32884425,French
65519,32478483,French
65520,32425390,French
65521,24343427,French
65522,24259932,English
65523,24088825,French
65524,23833271,French
65525,23803970,French
65526,23757721,French
65527,23576790,English
65528,36403707,English
65529,36347225,French
65530,36330899,English
65531,36258372,French
65532,36255806,French
65533,36194425,French
65534,36160506,French
65535,36107336,English
65536,36028135,English
65537,35927211,French
65538,35632054,French
65539,35419412,English
65540,35332646,English
65541,35245260,English
65542,35181302,French
65543,34992682,English
65544,34926355,English
65545,34899836,English
65546,34861581,French
65547,34555661,French
65548,31357711,French
65549,31330350,French
65550,13876862,French
65551,13867080,French
65552,13797645,English
65553,13783806,French
65554,13554330,English
65555,4084794,English
65556,3930509,English
65557,3762925,French
65558,3663785,French
65559,3574048,English
65560,1393018,English
65561,1376492,English
65562,1374199,French
65563,1222997,English
65564,1211052,English
65565,1158324,English
65566,1068984,English
65567,1050099,French
65568,951560,English
65569,821924,English
65570,666171,French
65571,289021,English
65572,54377,English
65573,39866803,Chinese
65574,39808176,French
65575,39787253,French
65576,39682044,French
65577,8569158,English
65578,8333372,French
65579,8315369,French
65580,8232221,French
65581,8179304,French
65582,7810360,English
65583,7712575,French
65584,7601328,French
65585,7550128,English
65586,7510217,English
65587,7459104,French
65588,7385299,English
65589,7177289,French
65590,6839326,English
65591,6827807,French
65592,6772138,French
65593,26458338,English
65594,26415455,English
65595,35022117,English
65596,35004888,French
65597,34904447,English
65598,34898530,English
65599,34893827,French
65600,34795429,French
65601,682531,English
65602,393434,English
65603,39910445,English
65604,39893951,French
65605,39830354,French
65606,39621236,English
65607,39570967,Spanish
65608,39556805,English
65609,39476059,French
65610,39467092,French
65611,39383197,English
65612,39333784,French
65613,39286732,French
65614,36514126,French
65615,36476212,French
65616,36372139,English
65617,36340434,French
65618,36224358,English
65619,36192156,French
65620,36048241,French
65621,35763679,French
65622,35731921,French
65623,35698337,English
65624,8041335,English
65625,7433116,English
65626,35568317,French
65627,35474663,French
65628,35436705,French
65629,35371689,English
65630,28431063,English
65631,27981064,English
65632,27973825,English
65633,27828919,English
65634,27803688,English
65635,27799758,French
65636,27482459,English
65637,27270346,French
65638,37547237,English
65639,37382577,English
65640,12318130,English
65641,12243368,French
65642,12219168,French
65643,11613344,French
65644,10079380,English
65645,19922532,English
65646,19920014,French
65647,19582830,English
65648,19496156,English
65649,19488174,French
65650,19409817,French
65651,19281351,English
65652,19254784,English
65653,6671338,French
65654,6558473,English
65655,6504273,English
65656,6367405,French
65657,6190159,French
65658,6062004,English
65659,5566391,English
65660,5438771,French
65661,5431201,English
65662,5282606,English
65663,5238522,English
65664,4918039,English
65665,4886919,English
65666,4818990,French
65667,4592224,French
65668,4538668,English
65669,37366478,French
65670,24826229,French
65671,24696905,French
65672,24600483,French
65673,39521714,French
65674,39454132,French
65675,39452166,English
65676,39271803,French
65677,24793926,French
65678,24662281,English
65679,24164409,French
65680,24134800,French
65681,38092126,English
65682,37933166,English
65683,37904274,English
65684,37699605,English
65685,37627588,French
65686,37588062,English
65687,37484256,French
65688,37471213,English
65689,37418431,French
65690,37380413,English
65691,37316090,French
65692,37305828,English
65693,37273073,English
65694,37266446,English
65695,37262619,English
65696,37233277,French
65697,9542734,English
65698,9338333,English
65699,9191553,English
65700,8968722,English
65701,3541552,English
65702,3393864,English
65703,3392283,English
65704,3367650,English
65705,3276586,English
65706,3194933,English
65707,3120466,English
65708,3110110,French
65709,2931053,English
65710,2805403,English
65711,2684135,English
65712,2680112,English
65713,2630719,English
65714,2506462,English
65715,2171274,French
65716,2143404,English
65717,2117461,English
65718,2055158,English
65719,2036196,English
65720,1981461,English
65721,37143184,French
65722,37136591,English
65723,37112119,English
65724,37071800,English
65725,31254080,English
65726,31132824,English
65727,31084691,English
65728,31030585,English
65729,30819910,French
65730,30752676,English
65731,30413389,English
65732,7375154,French
65733,6984264,French
65734,6859899,English
65735,6831684,French
65736,6818254,English
65737,6615659,English
65738,30107673,French
65739,29987054,French
65740,29895631,French
65741,29754852,English
65742,29472973,French
65743,29408147,French
65744,29150616,French
65745,28832238,English
65746,28736475,English
65747,28685161,English
65748,28238891,English
65749,28122984,French
65750,28115595,French
65751,27796147,English
65752,36862995,English
65753,36617833,French
65754,36538989,French
65755,36535797,French
65756,39172109,English
65757,17457271,French
65758,37287130,English
65759,37251370,French
65760,37105616,English
65761,36887993,English
65762,36866080,French
65763,36764288,English
65764,14731324,French
65765,14356367,English
65766,13315536,French
65767,13127958,English
65768,12960792,French
65769,12577762,French
65770,12506303,English
65771,12461590,English
65772,12443673,English
65773,4497472,French
65774,4447539,English
65775,14076945,French
65776,13965802,French
65777,36977606,English
65778,36934053,English
65779,27433112,English
65780,27414519,English
65781,27106282,English
65782,27099356,French
65783,27073166,French
65784,26595225,French
65785,26528742,English
65786,26216204,English
65787,16306868,English
65788,15872883,French
65789,15842294,English
65790,15558537,English
65791,15211728,English
65792,15155101,English
65793,14839111,French
65794,14794662,French
65795,14411343,English
65796,14361992,French
65797,14124736,French
65798,14080883,English
65799,14071313,French
65800,14050863,French
65801,14010609,French
65802,13951290,English
65803,13869757,French
65804,13726512,French
65805,13490264,French
65806,13431374,English
65807,13427695,French
65808,13413936,English
65809,13405305,French
65810,13268823,English
65811,13182283,English
65812,19850731,French
65813,19799329,French
65814,19782320,French
65815,19627913,French
65816,13170204,French
65817,13153975,English
65818,8344588,French
65819,8197899,French
65820,7899121,English
65821,7849303,French
65822,7654729,English
65823,7626535,French
65824,6478002,English
65825,6411470,French
65826,6369039,French
65827,6326105,French
65828,6295110,English
65829,15938216,English
65830,6106068,English
65831,32326805,English
65832,32039400,French
65833,31985840,French
65834,31869421,French
65835,31430594,English
65836,30722942,English
65837,30719259,English
65838,30385755,English
65839,30339673,English
65840,30252428,English
65841,30103339,English
65842,29838511,French
65843,29752966,English
65844,29253698,French
65845,29149799,English
65846,38813175,English
65847,38743856,English
65848,38597204,French
65849,38432382,French
65850,38352610,French
65851,38318324,English
65852,38286167,French
65853,38225943,English
65854,38199767,English
65855,38141092,English
65856,38096162,French
65857,34442343,English
65858,34333531,English
65859,33977733,English
65860,33967902,French
65861,33890335,French
65862,33889798,French
65863,33599956,French
65864,33580724,French
65865,33476746,English
65866,32854529,English
65867,32733217,English
65868,32178913,French
65869,32058783,English
65870,23939556,English
65871,23699897,English
65872,23669040,French
65873,23067927,French
65874,23055575,French
65875,22981918,French
65876,22713600,English
65877,22626596,English
65878,21891187,French
65879,21723278,French
65880,21705614,French
65881,20702037,French
65882,20643554,English
65883,20406469,English
65884,27270130,English
65885,20096720,French
65886,20032729,French
65887,19904115,English
65888,19396342,French
65889,19278700,French
65890,19154329,French
65891,19005670,English
65892,18997955,French
65893,18954198,French
65894,18922003,English
65895,18883992,French
65896,18850109,English
65897,18530558,French
65898,18442655,English
65899,18311107,French
65900,18203715,English
65901,18133601,English
65902,39189031,French
65903,39115428,English
65904,38952379,English
65905,38885828,French
65906,38815669,French
65907,38737961,English
65908,38666269,French
65909,38654683,English
65910,38541860,French
65911,38241674,French
65912,37833188,English
65913,29044948,French
65914,28997485,French
65915,28874974,French
65916,26186836,French
65917,26018707,English
65918,25889302,French
65919,25303783,English
65920,25154113,English
65921,32564885,French
65922,22587123,French
65923,20220672,French
65924,20179261,French
65925,20169378,English
65926,20128734,English
65927,19888793,French
65928,19842975,English
65929,19716010,French
65930,19710588,French
65931,19694116,French
65932,19691290,English
65933,19501019,French
65934,19240113,French
65935,19195546,French
